CustomerID,Age,Gender,MaritalStatus,Education,Occupation,AnnualIncome,SpendingScore,MembershipStatus,OnlineActivityScore,TenureYears,PreferredChannel,FrequencyOfPurchase,AvgTransactionValue,Region,LoyaltyScore,ProductCategory,CouponUsageRate,SatisfactionRating
CUST0440,68,Other,Divorced,PhD,Professional,87373,3,None,92,5.1,In-store,29,37.57,East,27,Beauty,0.38,3
CUST0441,40,Male,Divorced,PhD,Retired,35884,7,Silver,3,18.4,Both,23,806.96,South,46,Groceries,0.7,5
CUST0442,32,Female,Widowed,High School,Student,20454,27,Silver,81,8.7,Online,17,29.33,Central,34,Electronics,0.25,4
CUST0443,45,Other,Divorced,None,Self-employed,89960,1,Platinum,56,0.3,In-store,9,832.38,West,33,Books,0.96,2
CUST0444,51,Male,Married,Bachelor's,Self-employed,117421,91,Silver,48,2.4,Online,36,152.66,North,92,Home & Living,0.03,5
CUST0445,19,Female,Married,Master's,Student,58618,80,Gold,43,13.0,Both,9,974.93,East,95,Beauty,0.96,4
CUST0446,49,Male,Married,PhD,Self-employed,62111,71,Platinum,79,3.5,Online,16,607.84,South,96,Books,0.22,1
CUST0447,40,Female,Widowed,PhD,Unemployed,135592,44,None,74,5.4,Both,36,737.63,West,50,Home & Living,0.05,4
CUST0448,39,Male,Divorced,Bachelor's,Retired,74993,87,Gold,13,12.2,Online,48,119.38,South,20,Home & Living,0.29,1
CUST0449,68,Male,Divorced,None,Retired,143652,41,None,2,10.3,Both,33,863.48,West,40,Clothing,0.79,1
CUST0450,42,Other,Single,PhD,Student,93672,75,None,61,3.5,In-store,31,840.8,Central,99,Clothing,0.75,4
CUST0451,39,Male,Single,Bachelor's,Self-employed,81125,42,None,63,2.9,Both,6,656.46,South,95,Books,0.21,4
CUST0452,39,Female,Divorced,High School,Professional,132509,33,Silver,44,2.1,In-store,10,507.25,Central,58,Books,0.2,1
CUST0453,66,Female,Divorced,None,Professional,76602,50,Gold,81,6.3,Both,16,724.27,East,31,Groceries,0.64,3
CUST0454,69,Other,Divorced,Master's,Self-employed,57222,63,Gold,57,1.7,In-store,4,15.87,Central,38,Electronics,0.46,5
CUST0455,59,Female,Widowed,PhD,Professional,64223,100,Silver,19,1.4,Online,22,596.52,West,86,Electronics,0.79,2
CUST0456,23,Female,Divorced,Bachelor's,Student,80333,37,Platinum,57,2.2,Both,13,848.93,East,45,Books,0.02,4
CUST0457,32,Female,Single,High School,Student,137650,59,None,88,1.0,Online,16,363.33,South,41,Clothing,0.61,5
CUST0458,60,Male,Widowed,Master's,Self-employed,64420,81,Gold,56,5.9,In-store,29,117.21,South,9,Beauty,0.73,5
CUST0459,54,Male,Divorced,Bachelor's,Professional,90504,99,Silver,76,4.8,Both,6,426.67,West,9,Groceries,0.99,3
CUST0460,50,Female,Single,Bachelor's,Student,17462,48,None,67,3.3,Both,26,729.83,North,63,Electronics,0.68,5
CUST0461,25,Other,Widowed,Master's,Student,24460,5,Platinum,77,2.5,Online,11,116.23,North,79,Books,0.23,4
CUST0462,61,Male,Divorced,High School,Unemployed,114319,48,Platinum,96,12.0,Both,24,213.99,South,77,Clothing,0.11,5
CUST0463,61,Other,Divorced,High School,Unemployed,144593,96,None,91,0.1,Both,29,156.08,West,22,Clothing,0.64,4
CUST0464,22,Female,Divorced,None,Student,137672,3,Platinum,51,7.3,Online,3,798.98,North,16,Clothing,0.52,4
CUST0465,56,Female,Widowed,PhD,Self-employed,87920,47,Gold,36,11.6,Both,10,72.26,Central,32,Beauty,0.9,1
CUST0466,21,Male,Single,Master's,Retired,37553,62,Gold,7,3.0,Online,1,689.72,South,66,Home & Living,0.73,3
CUST0467,23,Female,Single,Master's,Retired,59036,99,Gold,43,4.0,Online,43,372.79,Central,90,Beauty,0.51,2
CUST0468,62,Male,Married,Master's,Student,85021,14,Platinum,97,14.5,Online,26,758.23,West,14,Clothing,0.4,1
CUST0469,49,Female,Divorced,High School,Student,122205,63,Gold,4,1.2,Online,12,964.74,Central,38,Books,0.4,2
CUST0470,69,Female,Married,PhD,Student,103209,61,Silver,68,3.7,Online,14,123.4,North,98,Groceries,0.23,4
CUST0471,47,Male,Married,None,Self-employed,90139,31,Gold,30,3.2,In-store,25,321.24,North,8,Beauty,0.02,1
CUST0472,64,Male,Single,Bachelor's,Unemployed,20368,95,Gold,44,1.5,In-store,8,812.02,East,100,Books,0.57,5
CUST0473,52,Male,Widowed,Bachelor's,Student,73829,17,Platinum,8,8.5,Online,43,273.5,South,21,Clothing,0.21,5
CUST0474,57,Female,Widowed,Master's,Student,144036,24,Gold,31,11.5,In-store,4,222.97,West,56,Groceries,0.21,2
CUST0475,69,Female,Single,PhD,Professional,29719,23,None,32,7.6,In-store,28,827.12,South,46,Electronics,0.13,4
CUST0476,33,Other,Widowed,High School,Self-employed,44227,82,Silver,66,1.1,Both,7,987.21,Central,43,Electronics,0.19,2
CUST0477,30,Male,Married,PhD,Student,124430,50,Platinum,29,0.5,Online,10,561.31,West,92,Books,0.03,3
CUST0478,67,Female,Divorced,PhD,Professional,27306,78,Silver,75,4.6,In-store,36,285.27,West,46,Groceries,0.67,5
CUST0479,59,Female,Single,High School,Retired,68822,79,None,28,0.3,Both,2,404.58,North,48,Books,0.4,1
CUST0480,47,Male,Divorced,Master's,Student,39042,79,Platinum,2,5.6,Both,26,178.43,Central,70,Groceries,0.56,1
CUST0481,36,Other,Widowed,PhD,Student,104424,70,Platinum,89,3.8,Online,14,764.27,North,84,Groceries,0.64,1
CUST0482,34,Male,Divorced,Bachelor's,Professional,33019,27,Gold,56,5.4,Online,16,775.74,North,31,Books,0.97,5
CUST0483,36,Other,Widowed,High School,Self-employed,90426,15,Silver,29,4.5,Both,43,876.37,East,33,Groceries,0.07,4
CUST0484,45,Female,Widowed,None,Student,55863,50,None,8,2.7,Online,42,36.34,North,44,Beauty,0.42,5
CUST0485,43,Other,Married,Master's,Retired,126023,36,None,25,1.1,Online,17,566.36,South,71,Clothing,0.25,5
CUST0486,54,Female,Widowed,High School,Student,61999,8,Platinum,1,1.8,Both,46,222.11,West,8,Groceries,0.48,1
CUST0487,43,Male,Married,None,Retired,77780,79,Gold,61,3.7,Both,22,347.47,North,73,Beauty,0.92,5
CUST0488,40,Male,Married,None,Unemployed,37908,3,Platinum,2,5.3,Online,4,787.11,South,2,Groceries,0.72,1
CUST0489,26,Male,Married,PhD,Unemployed,141278,62,Platinum,45,7.6,In-store,19,200.11,Central,17,Beauty,0.66,4
CUST0490,29,Other,Single,PhD,Retired,128002,47,Platinum,67,7.3,Online,2,641.96,West,52,Books,0.44,3
CUST0491,18,Female,Single,PhD,Self-employed,115706,77,Platinum,24,18.0,In-store,39,658.02,Central,45,Electronics,0.67,1
CUST0492,18,Male,Widowed,High School,Student,137019,98,None,50,1.7,Both,9,954.55,South,37,Home & Living,0.03,2
CUST0493,64,Male,Married,High School,Student,124708,88,None,12,0.4,In-store,19,777.41,Central,42,Groceries,0.59,3
CUST0494,51,Female,Single,Master's,Unemployed,24343,96,Platinum,43,2.1,Both,16,805.6,Central,44,Home & Living,0.55,4
CUST0495,49,Male,Married,PhD,Retired,91173,61,Platinum,34,6.8,Online,25,536.28,Central,81,Groceries,0.35,3
CUST0496,65,Female,Divorced,None,Student,115260,32,Gold,54,2.9,Online,48,194.91,North,38,Books,0.2,1
CUST0497,42,Female,Divorced,Bachelor's,Student,84443,94,Platinum,86,8.5,Both,18,431.31,North,99,Books,0.81,4
CUST0498,57,Female,Divorced,Master's,Self-employed,72530,13,None,8,4.0,Both,23,553.99,North,94,Beauty,0.05,2
CUST0499,62,Female,Widowed,High School,Professional,111143,1,Silver,1,13.3,Both,21,681.64,West,6,Groceries,0.07,1
CUST0500,18,Female,Married,Master's,Unemployed,129527,34,None,60,14.8,Online,11,611.63,South,68,Books,0.44,1
CUST0501,33,Other,Divorced,Master's,Unemployed,126362,62,Gold,40,0.4,Online,39,400.04,North,51,Books,0.25,4
CUST0502,56,Male,Single,Master's,Professional,43807,79,None,43,3.0,In-store,41,272.66,Central,35,Groceries,0.75,4
CUST0503,22,Other,Divorced,Master's,Student,74550,78,Silver,63,4.7,Both,4,176.55,Central,58,Beauty,0.63,3
CUST0504,39,Male,Divorced,Bachelor's,Self-employed,18558,93,Platinum,30,1.5,In-store,25,696.91,Central,57,Beauty,0.77,2
CUST0505,46,Other,Divorced,PhD,Self-employed,65113,98,Silver,46,2.6,Online,32,648.94,Central,73,Beauty,0.32,3
CUST0506,20,Female,Widowed,None,Unemployed,67999,82,Platinum,1,5.7,In-store,30,690.5,East,6,Beauty,0.74,3
CUST0507,29,Male,Single,Master's,Self-employed,73219,71,Platinum,95,1.3,In-store,45,378.8,West,13,Electronics,0.86,1
CUST0508,43,Male,Married,Master's,Professional,68218,93,None,81,4.6,Online,26,269.78,South,59,Groceries,0.35,4
CUST0509,33,Other,Single,Master's,Student,34229,31,None,76,6.0,Online,36,762.12,South,86,Electronics,0.34,1
CUST0510,68,Other,Married,PhD,Professional,90209,64,None,68,0.5,Both,34,775.91,North,92,Books,0.9,2
CUST0511,54,Male,Widowed,High School,Retired,42877,25,Gold,57,3.4,In-store,9,461.06,East,30,Electronics,0.05,3
CUST0512,39,Other,Widowed,High School,Unemployed,112137,38,None,43,1.5,Online,12,615.79,South,100,Beauty,0.35,2
CUST0513,46,Other,Widowed,Bachelor's,Self-employed,53084,14,Gold,73,6.4,Online,2,379.78,West,2,Books,0.12,4
CUST0514,31,Other,Widowed,High School,Retired,96780,8,None,55,1.1,In-store,38,704.93,Central,58,Electronics,0.03,4
CUST0515,45,Female,Married,Master's,Self-employed,52034,91,Platinum,42,11.1,Online,5,837.36,North,36,Electronics,0.11,5
CUST0516,22,Female,Divorced,Master's,Student,70468,54,Gold,88,2.8,Both,5,691.35,West,72,Groceries,0.43,2
CUST0517,64,Other,Married,Master's,Student,25589,2,Silver,33,1.1,Both,22,517.46,South,45,Electronics,0.69,1
CUST0518,66,Other,Single,Bachelor's,Student,72221,81,Gold,29,2.9,In-store,5,464.07,East,9,Books,0.29,2
CUST0519,47,Female,Widowed,Master's,Self-employed,16657,78,Gold,70,2.6,Both,4,645.9,North,65,Beauty,0.85,3
CUST0520,63,Female,Widowed,High School,Retired,113300,89,Silver,69,2.8,Online,9,683.01,South,77,Groceries,0.44,4
CUST0521,69,Male,Single,PhD,Student,132229,56,Gold,54,4.4,Online,29,563.14,North,50,Electronics,0.97,4
CUST0522,22,Male,Married,PhD,Retired,54531,94,Platinum,66,3.7,Online,22,628.69,South,79,Groceries,0.95,2
CUST0523,29,Female,Divorced,None,Self-employed,67227,93,None,12,0.8,Online,27,105.62,Central,32,Home & Living,0.77,2
CUST0524,33,Other,Divorced,High School,Retired,18164,84,Silver,2,0.3,In-store,10,952.25,East,98,Groceries,0.93,2
CUST0525,43,Other,Single,Master's,Self-employed,108078,85,None,25,6.5,Both,16,792.87,Central,43,Beauty,0.71,3
CUST0526,43,Other,Divorced,PhD,Self-employed,56247,61,Platinum,56,4.1,Both,42,380.19,South,95,Home & Living,0.9,3
CUST0527,65,Other,Married,High School,Unemployed,65599,22,Silver,23,2.2,Online,42,567.18,West,78,Home & Living,0.24,1
CUST0528,38,Male,Married,PhD,Self-employed,83207,35,None,52,8.3,In-store,10,56.85,Central,54,Groceries,0.35,2
CUST0529,56,Female,Single,Master's,Self-employed,87055,16,None,69,2.5,Online,6,50.82,West,47,Books,0.75,1
CUST0530,53,Other,Married,PhD,Professional,117266,50,Platinum,42,7.9,Online,49,258.29,South,14,Beauty,0.42,5
CUST0531,50,Male,Widowed,None,Student,93270,43,None,59,1.8,In-store,5,692.8,East,48,Books,0.84,3
CUST0532,47,Other,Single,None,Unemployed,126426,17,Platinum,57,0.4,In-store,6,853.63,West,55,Beauty,0.88,4
CUST0533,54,Female,Married,PhD,Unemployed,149794,80,Gold,48,13.5,Online,47,563.59,South,29,Beauty,0.3,5
CUST0534,40,Male,Single,High School,Unemployed,85442,58,Platinum,41,2.5,Both,25,536.81,West,47,Books,0.82,4
CUST0535,27,Female,Divorced,High School,Professional,110632,2,Gold,75,7.9,Online,4,408.29,Central,63,Clothing,0.15,5
CUST0536,22,Female,Married,High School,Self-employed,36438,4,Silver,99,1.6,Both,40,169.98,South,19,Home & Living,0.33,1
CUST0537,53,Male,Widowed,PhD,Student,73819,85,None,65,5.2,Both,48,127.17,Central,91,Groceries,0.52,1
CUST0538,51,Male,Married,High School,Retired,58856,39,Platinum,10,10.3,In-store,32,763.07,North,9,Books,0.23,3
CUST0539,69,Male,Single,Master's,Self-employed,56938,98,Platinum,97,0.2,In-store,35,928.23,South,37,Books,0.58,4
CUST0540,48,Male,Single,None,Professional,74807,94,None,89,8.9,Online,10,463.7,West,92,Groceries,0.58,5
CUST0541,27,Male,Married,Master's,Self-employed,64877,6,None,17,4.2,Both,34,662.85,North,52,Home & Living,0.21,2
CUST0542,36,Male,Widowed,High School,Self-employed,58461,81,Silver,84,4.7,Both,36,915.31,Central,57,Groceries,0.8,2
CUST0543,49,Male,Widowed,Master's,Professional,108474,89,Silver,99,3.7,Online,6,99.21,Central,88,Beauty,0.63,3
CUST0544,18,Other,Widowed,High School,Unemployed,98136,69,Platinum,51,10.4,Online,43,772.78,West,28,Clothing,0.32,4
CUST0545,22,Female,Single,PhD,Unemployed,35435,69,Silver,45,0.2,Online,46,620.65,North,36,Beauty,0.23,2
CUST0546,62,Male,Married,Master's,Student,99726,20,Gold,43,1.5,In-store,16,602.65,East,64,Clothing,0.88,3
CUST0547,21,Other,Divorced,PhD,Student,69786,64,Silver,21,10.4,Online,19,299.62,West,18,Groceries,0.84,3
CUST0548,33,Other,Single,PhD,Unemployed,28704,16,Silver,52,7.0,Online,34,687.05,Central,89,Beauty,0.23,4
CUST0549,41,Other,Widowed,Bachelor's,Retired,71635,51,Platinum,58,0.1,Both,25,796.85,South,35,Home & Living,0.04,2
CUST0550,33,Female,Married,High School,Self-employed,148195,37,Gold,93,3.6,Online,31,121.73,North,68,Beauty,0.8,2
CUST0551,19,Male,Widowed,None,Retired,105710,73,Silver,29,3.8,Both,49,538.19,East,78,Books,0.62,2
CUST0552,66,Other,Divorced,High School,Self-employed,77993,69,Gold,7,2.6,Both,41,110.25,South,39,Clothing,0.1,1
CUST0553,45,Female,Widowed,None,Unemployed,127752,42,Gold,97,1.8,In-store,17,873.85,North,90,Clothing,0.59,2
CUST0554,49,Female,Widowed,High School,Student,147886,57,Gold,56,5.7,Online,47,512.56,West,8,Home & Living,0.45,5
CUST0555,44,Female,Divorced,PhD,Student,93537,66,None,72,1.2,Online,30,809.89,West,88,Clothing,0.77,1
CUST0556,37,Other,Married,Master's,Retired,65258,9,None,19,8.0,Both,39,374.4,North,80,Clothing,0.21,1
CUST0557,41,Male,Single,Master's,Student,100166,100,None,24,8.1,In-store,31,133.83,East,84,Home & Living,0.45,1
CUST0558,29,Other,Married,Bachelor's,Unemployed,128710,86,None,18,2.7,In-store,19,51.08,North,15,Beauty,0.16,1
CUST0559,67,Other,Divorced,None,Retired,50699,64,Platinum,4,1.7,Online,35,288.69,South,7,Groceries,0.96,3
CUST0560,52,Male,Widowed,None,Self-employed,61335,86,Silver,74,1.7,Both,29,251.79,South,17,Beauty,0.78,5
CUST0561,50,Male,Married,None,Student,61806,22,None,78,3.3,Online,1,564.75,West,86,Books,0.74,4
CUST0562,50,Male,Single,PhD,Professional,92853,34,Platinum,71,6.4,Online,4,31.52,North,86,Books,0.69,2
CUST0563,68,Female,Divorced,None,Student,50739,55,Silver,82,2.2,Online,28,525.36,West,64,Clothing,0.42,1
CUST0564,60,Male,Married,Master's,Self-employed,49785,29,None,86,4.7,Online,18,397.85,East,12,Books,0.92,4
CUST0565,54,Other,Single,PhD,Retired,100016,38,Silver,26,2.4,Both,26,581.35,South,82,Groceries,0.07,3
CUST0566,29,Male,Divorced,High School,Self-employed,147681,97,None,39,1.8,In-store,40,705.39,Central,56,Clothing,0.8,4
CUST0567,20,Other,Single,None,Professional,81253,18,Platinum,95,0.1,Online,19,637.75,Central,46,Books,0.22,1
CUST0568,18,Female,Divorced,None,Unemployed,106128,71,Gold,25,0.0,Online,6,984.8,North,47,Electronics,0.32,5
CUST0569,50,Other,Widowed,High School,Student,142581,65,Gold,26,1.3,Online,1,146.88,North,79,Electronics,0.52,4
CUST0570,57,Other,Married,None,Retired,125966,97,Silver,61,2.6,Online,8,435.44,Central,16,Electronics,0.78,1
CUST0571,27,Male,Single,High School,Unemployed,114352,1,Platinum,82,9.5,In-store,33,430.58,North,69,Electronics,0.84,1
CUST0572,60,Male,Divorced,PhD,Self-employed,92154,88,Gold,49,8.0,In-store,43,422.88,South,2,Beauty,0.58,2
CUST0573,61,Other,Single,Master's,Retired,123297,4,None,41,1.6,In-store,21,667.16,East,92,Electronics,0.4,2
CUST0574,46,Male,Single,High School,Unemployed,53346,4,Gold,28,1.4,In-store,24,494.93,East,54,Clothing,0.95,5
CUST0575,30,Female,Married,Bachelor's,Retired,127138,82,Silver,38,1.3,Online,25,522.26,West,27,Home & Living,0.25,2
CUST0576,29,Female,Widowed,High School,Professional,65772,27,Silver,59,2.1,Both,47,438.03,South,31,Beauty,0.8,5
CUST0577,48,Male,Single,None,Professional,55149,43,Platinum,40,3.4,In-store,43,991.78,North,41,Home & Living,0.61,3
CUST0578,63,Female,Divorced,PhD,Student,101700,59,Silver,32,2.9,In-store,19,928.29,North,36,Clothing,0.38,3
CUST0579,19,Male,Divorced,PhD,Student,111758,32,Gold,82,1.2,Online,29,314.65,West,47,Clothing,0.0,2
CUST0580,68,Other,Widowed,High School,Professional,143447,33,Gold,82,0.7,Online,10,120.48,West,43,Groceries,0.45,3
CUST0581,67,Other,Divorced,Master's,Retired,20695,28,Gold,96,0.1,Online,12,841.37,North,65,Beauty,0.28,4
CUST0582,52,Female,Widowed,Bachelor's,Professional,54169,55,Gold,15,0.8,Online,33,997.2,North,50,Home & Living,0.1,4
CUST0583,40,Male,Divorced,PhD,Student,62947,100,Platinum,22,6.1,Both,7,299.68,South,93,Electronics,0.08,4
CUST0584,34,Male,Married,None,Professional,60865,60,None,6,1.4,Both,17,364.21,West,1,Clothing,0.35,3
CUST0585,43,Female,Single,None,Professional,119501,70,None,25,3.2,In-store,10,942.22,South,72,Electronics,0.61,4
CUST0586,25,Other,Married,Master's,Retired,75410,62,Platinum,95,4.5,Both,31,714.02,North,57,Home & Living,0.84,5
CUST0587,46,Female,Single,PhD,Unemployed,118754,80,Silver,11,10.9,In-store,6,302.68,Central,16,Beauty,0.18,1
CUST0588,43,Other,Single,High School,Student,105895,34,None,71,11.0,In-store,17,585.24,Central,28,Books,0.42,2
CUST0589,27,Male,Single,None,Retired,65705,87,Silver,4,6.8,Both,37,944.79,North,86,Books,0.39,5
CUST0590,43,Other,Married,Master's,Professional,130700,88,None,91,0.2,In-store,18,813.69,West,82,Clothing,0.51,4
CUST0591,51,Female,Single,PhD,Professional,88914,56,Silver,68,4.3,Online,26,744.41,Central,22,Groceries,0.81,1
CUST0592,68,Male,Married,PhD,Unemployed,16881,13,Platinum,48,7.7,In-store,49,739.63,West,41,Electronics,0.55,2
CUST0593,58,Female,Widowed,PhD,Student,62365,56,Gold,25,0.1,Online,16,186.24,Central,76,Clothing,0.85,5
CUST0594,24,Female,Divorced,PhD,Student,94211,18,Silver,4,4.0,Both,8,826.43,West,19,Groceries,0.52,2
CUST0595,21,Other,Divorced,PhD,Self-employed,56198,54,Gold,21,9.8,Both,24,283.36,Central,89,Electronics,0.6,3
CUST0596,67,Female,Single,None,Student,115649,77,Silver,78,3.2,In-store,13,931.06,West,50,Home & Living,0.44,4
CUST0597,62,Other,Married,Master's,Unemployed,54553,43,Silver,12,0.0,Online,29,370.99,South,59,Books,0.82,5
CUST0598,28,Male,Divorced,PhD,Self-employed,137778,39,Silver,27,0.1,In-store,32,859.08,West,69,Groceries,0.92,5
CUST0599,46,Other,Married,Bachelor's,Self-employed,132018,61,Silver,32,2.7,Both,24,273.57,South,34,Electronics,0.64,1
CUST0600,53,Male,Married,Bachelor's,Professional,47766,42,Silver,22,0.8,In-store,16,519.38,South,39,Clothing,0.82,1
CUST0601,42,Other,Single,Master's,Professional,47006,81,Gold,96,5.5,In-store,11,115.82,North,74,Electronics,0.06,1
CUST0602,38,Female,Divorced,High School,Student,46422,79,Silver,17,6.2,Online,32,663.52,South,7,Clothing,0.91,2
CUST0603,53,Other,Single,High School,Self-employed,131590,18,Gold,29,1.0,Both,6,837.72,East,52,Books,0.19,4
CUST0604,27,Other,Single,High School,Professional,27205,23,Platinum,25,11.0,In-store,35,721.26,South,60,Books,0.26,2
CUST0605,54,Male,Divorced,Bachelor's,Unemployed,131477,54,None,15,2.9,Online,33,528.03,West,52,Electronics,0.05,4
CUST0606,26,Female,Divorced,High School,Professional,43202,30,Silver,76,0.8,In-store,18,54.66,South,79,Electronics,0.97,5
CUST0607,41,Other,Widowed,None,Professional,76692,98,None,38,7.2,Online,37,934.11,West,24,Clothing,0.85,2
CUST0608,52,Female,Widowed,PhD,Self-employed,35855,58,Gold,32,7.8,Online,13,708.43,West,26,Clothing,0.91,2
CUST0609,66,Other,Married,Bachelor's,Self-employed,40095,68,Platinum,25,5.1,In-store,10,748.41,East,90,Groceries,0.85,2
CUST0610,52,Other,Divorced,Master's,Retired,64241,67,Platinum,47,9.6,Both,37,796.73,South,90,Groceries,0.48,3
CUST0611,65,Female,Widowed,Master's,Unemployed,118119,71,Platinum,64,6.7,Both,26,750.27,South,10,Groceries,0.92,4
CUST0612,53,Other,Married,PhD,Self-employed,67003,18,None,37,10.7,Online,46,446.71,Central,17,Electronics,0.97,4
CUST0613,35,Female,Married,Bachelor's,Student,109837,7,Gold,1,2.8,Both,17,736.29,Central,78,Beauty,0.5,2
CUST0614,66,Other,Married,High School,Unemployed,109283,40,Silver,5,6.9,Online,1,628.78,North,2,Beauty,0.18,3
CUST0615,56,Male,Widowed,High School,Unemployed,138805,70,Silver,45,41.5,Both,25,855.48,West,77,Beauty,0.66,2
CUST0616,49,Female,Divorced,None,Self-employed,108846,86,Gold,49,6.5,In-store,34,804.44,East,27,Beauty,0.98,4
CUST0617,41,Other,Single,None,Unemployed,37927,65,None,37,0.6,Both,39,50.96,Central,73,Groceries,0.87,5
CUST0618,40,Other,Married,High School,Self-employed,135589,68,Silver,87,3.7,Online,10,385.1,South,71,Electronics,0.86,3
CUST0619,49,Male,Widowed,Master's,Professional,130657,49,Gold,17,4.4,Online,20,44.37,North,48,Beauty,0.93,3
CUST0620,54,Female,Widowed,Master's,Retired,81630,52,Silver,26,1.0,Both,7,111.05,East,74,Books,0.89,2
CUST0621,29,Other,Single,None,Professional,119428,29,Platinum,40,16.5,In-store,16,605.4,South,9,Home & Living,0.78,5
CUST0622,66,Male,Single,PhD,Self-employed,137035,21,Silver,71,1.0,Online,37,875.08,South,86,Books,0.72,4
CUST0623,30,Other,Widowed,High School,Self-employed,141244,90,None,91,1.0,Online,29,128.63,West,23,Electronics,0.26,1
CUST0624,40,Female,Divorced,None,Professional,84518,78,Gold,73,12.3,Online,12,456.58,West,71,Electronics,0.62,4
CUST0625,42,Other,Single,None,Student,96326,9,None,16,3.1,Online,17,911.77,Central,73,Home & Living,0.52,4
CUST0626,52,Other,Widowed,High School,Student,135243,47,Gold,61,0.3,Online,48,816.16,Central,27,Clothing,0.86,5
CUST0627,58,Other,Single,High School,Student,27748,76,Platinum,28,4.6,In-store,20,524.47,South,88,Clothing,0.49,3
CUST0628,47,Other,Divorced,Master's,Self-employed,149164,42,Gold,57,4.6,Both,26,773.86,South,93,Clothing,0.13,4
CUST0629,34,Male,Married,PhD,Unemployed,68311,51,Silver,69,0.3,In-store,48,527.47,Central,81,Groceries,0.0,3
CUST0630,66,Male,Single,PhD,Self-employed,37692,56,Silver,77,18.0,In-store,19,166.51,Central,84,Clothing,0.68,5
CUST0631,37,Female,Divorced,High School,Unemployed,139954,51,Platinum,21,3.9,Online,47,133.49,South,71,Groceries,0.55,5
CUST0632,65,Male,Widowed,Bachelor's,Professional,145035,70,Gold,5,4.1,In-store,12,196.48,East,43,Groceries,0.33,2
CUST0633,42,Male,Single,None,Retired,94507,20,Platinum,25,3.7,Online,21,357.41,South,7,Clothing,0.17,1
CUST0634,39,Female,Single,None,Unemployed,95152,88,Silver,38,4.7,In-store,42,931.22,East,92,Clothing,0.47,5
CUST0635,30,Male,Widowed,High School,Student,19926,27,None,11,1.5,Online,34,801.68,East,83,Home & Living,0.1,5
CUST0636,36,Male,Married,Bachelor's,Self-employed,18969,38,Platinum,98,1.7,Online,7,438.47,South,63,Beauty,0.34,3
CUST0637,66,Female,Widowed,Master's,Professional,50733,72,None,13,3.6,In-store,45,498.15,North,84,Home & Living,0.38,5
CUST0638,53,Female,Single,High School,Student,84855,65,None,21,8.2,In-store,35,272.95,Central,44,Groceries,0.47,4
CUST0639,29,Female,Widowed,High School,Professional,56743,54,Gold,50,0.3,Both,15,707.31,West,39,Home & Living,0.47,2
CUST0640,58,Other,Divorced,None,Retired,145193,24,Platinum,22,4.6,Both,1,804.74,South,40,Groceries,0.26,2
CUST0641,36,Other,Widowed,High School,Self-employed,122445,47,None,47,8.2,Both,26,246.52,East,7,Electronics,0.85,4
CUST0642,29,Female,Single,High School,Self-employed,35323,71,None,70,0.9,In-store,35,51.4,South,70,Groceries,0.36,5
CUST0643,26,Female,Widowed,High School,Retired,31428,83,Gold,49,0.1,In-store,25,627.65,Central,25,Groceries,0.23,1
CUST0644,24,Female,Married,None,Self-employed,49578,86,Gold,88,1.9,Online,42,566.89,East,59,Home & Living,0.18,5
CUST0645,45,Other,Widowed,Master's,Unemployed,101486,63,Silver,12,4.4,Both,15,408.11,West,13,Beauty,0.32,2
CUST0646,31,Other,Married,Master's,Professional,79140,57,None,84,0.7,Online,22,647.46,West,86,Electronics,0.07,1
CUST0647,48,Male,Divorced,High School,Student,122325,55,Silver,9,2.8,Online,6,555.11,West,81,Books,0.03,3
CUST0648,69,Male,Married,None,Retired,98829,60,None,54,4.0,Online,15,258.08,North,86,Books,0.61,3
CUST0649,36,Female,Widowed,Master's,Unemployed,21364,99,Silver,8,4.6,Online,24,403.75,East,98,Beauty,0.62,5
CUST0650,64,Other,Single,Master's,Student,143867,62,Gold,78,1.6,Both,21,433.83,East,62,Books,0.53,5
CUST0651,33,Other,Married,Master's,Student,146763,30,Platinum,51,2.6,Online,7,881.45,North,8,Electronics,0.76,1
CUST0652,22,Other,Divorced,None,Retired,110598,93,Gold,1,7.5,In-store,29,961.3,East,45,Clothing,0.04,1
CUST0653,52,Female,Married,None,Unemployed,72062,22,Silver,24,14.2,In-store,32,894.07,North,18,Electronics,0.94,5
CUST0654,29,Male,Married,High School,Student,103302,75,Silver,12,9.9,In-store,32,721.99,South,88,Home & Living,0.1,2
CUST0655,42,Female,Married,PhD,Student,78928,84,Platinum,97,4.2,Both,5,589.14,Central,60,Groceries,0.67,3
CUST0656,69,Male,Divorced,Master's,Unemployed,56347,29,None,50,2.6,Online,4,692.37,West,60,Groceries,0.13,1
CUST0657,38,Male,Widowed,PhD,Self-employed,18121,41,Silver,57,2.0,Both,22,939.72,North,2,Home & Living,0.88,2
CUST0658,53,Female,Married,None,Student,98793,42,Silver,33,0.7,Online,18,257.5,North,66,Home & Living,0.51,5
CUST0659,40,Male,Married,None,Professional,43164,98,Silver,34,0.6,Both,35,539.77,North,91,Groceries,0.08,4
CUST0660,33,Male,Single,None,Unemployed,40491,65,Platinum,2,5.8,Both,17,692.71,South,14,Beauty,0.62,1
CUST0661,56,Other,Divorced,PhD,Student,74222,31,Gold,58,1.5,Online,24,682.45,North,48,Clothing,0.01,4
